comment,replies,user_name,date,likes
Vamos por káiser,[],@solangefarfan9861,2025-11-11T12:35:53Z,12
Es mi idea o MEO es un payaso?,[],@angelalvarez992,2025-11-11T12:35:21Z,0
"Me se parece martes 13, wueon no muere nunca y tiene como 14 regresos jajajajaj",[],@JuanCaceres-nd3iy,2025-11-11T12:33:08Z,0
Imaginate vivir en un pais tan pero tan DEMOCRATICO que la eleccion es obligatoria 🤡,"['Es obligatoria porque todos queremos opinar y exigir, pero no queremos cumplir...entonces la única manera es que sea obligatorio porque no hay cultura cívica y hay mucha irresponsabilidad...si tuviéramos lo contrario, téngalo por seguro que no sería obligatorio.', '@leticiaaravena6041pues yo no quiero opinar ni exigir. Entonces deberia tener la libre eleccion, verdad ?']",@tobiobe8090,2025-11-11T12:30:19Z,2
Kaiser es el mejor,[],@leticiaaravena6041,2025-11-11T12:29:21Z,2
Comienza a las 11:25,[],@juanmaldonado6963,2025-11-11T12:28:31Z,0
"ya quiero ver a Chile con Kaiser o KKast, ahí si nos vamos a  la V, uno seguirá lo mismo de Miley, y el otro lo mismo de Pinocho....para que hablar de temas sociales... el aborto por ejemplo ...3 causales?? retrocedemos 1000 años con estos weo....retrógrados",[],@claudiavillegas2888,2025-11-11T12:23:23Z,0
Y Kast no llevó el escudo de vidrio? Que la cagó para ser engrupido y copion.😂,[],@JuanAravena-n6h,2025-11-11T12:22:57Z,1
Si observamos con detención y conciencia... Parisi parece altamente preparado. No es un fanático y le ha costado... ¿Para quien será nuestro voto?,[],@hablemosdeprehospitalario5412,2025-11-11T12:21:19Z,0
"Muchos critican a Evelyn Matthei, pero ella bajó la delincuencia en Providencia, movia a las policias en su comuna donde fué alcaldesa elegida 2 veces, logró tratados de providencia con Corea, fué aparte ministra del trabajo y subió los empleos y bajo la tasa de gente cesante.
Vota por alguien con trayectoria y respaldo.

Vota 7, Vota Matthei! 🇨🇱🇨🇱🇨🇱",['Cualquiera puede hacer eso con los recursos que tiene providencia... Diferente es administrar un país'],@yerkomunoz2707,2025-11-11T12:21:18Z,1
Le da con el secreto bancario solo para controlar a la población. En Venezuela no hay secreto bancario y miren cómo está el terrorismo y el narcltráfico. Por qué estos periodistas no la encaran más a fondo? En los Países más desarrollados y seguros hay secreto bancario,[],@adamontoyavivan,2025-11-11T12:21:03Z,0
"Se agradece que suban todo el debate cuando el horario de estreno es uno algo complicado para personas que comienzan su día a las seis de la mañana. Pero la publicidad? Cada cinco minutos? Qué picantería más grande. Hasta para tomar decisiones conscientes el lucro está por delante. TERRIBLE MEGANOTICIAS, TERRIBLE.",[],@mariajosediazvillarroel9906,2025-11-11T12:21:03Z,4
"Farándula , donde estuvo lo educativo sobre las campañas y proyectos",[],@daidai1539,2025-11-11T12:19:08Z,0
Raja aún no entiende que callada se defiende mejor 😂😂😂,[],@axelsoto8660,2025-11-11T12:18:25Z,3
"Voto Kast, pero está tan tibio el hombre, me está convenciendo la determinación de Kaiser","['4K, es más sólido, no titubee']",@xthuenchuñir,2025-11-11T12:16:45Z,0
Meo jara hablan puras weas,[],@rrissaa44,2025-11-11T12:15:35Z,2
Impresionante que kast en todas sus intervenciones dijo lo mismo,[],@alvaroffset7869,2025-11-11T12:15:32Z,0
Que manipulador el Ominami 😒😒 fome que se vaya,[],@leylaarancibia9277,2025-11-11T12:15:25Z,0
Ominami aburre y no contesta lo que se le pregunta,[],@leticiaaravena6041,2025-11-11T12:14:33Z,1
Artés es un chiste y cero aporte y no tiene nada qué hacer ahí lamentablemente,[],@leticiaaravena6041,2025-11-11T12:13:44Z,0
"Jara no quiere soltar sus candidatos a ministerios, porque de seguro vuelve a poner a la Vallejos, Cariola, Jackson,  Jadue jajajja","['Jadue el que fue exonerado y ahora están imputados los que lo intentaron cagar en primer lugar?', '\u200b@felipevasconcello8164por qué desapareció evidencia']",@adamontoyavivan,2025-11-11T12:13:15Z,40
Kast 🎉,[],@elizabethestica7008,2025-11-11T12:11:52Z,0
53:14,[],@danielzenenmoralessepulved6622,2025-11-11T12:11:30Z,0
Káiser 4K,[],@Nikkinv14,2025-11-11T12:11:26Z,6
Lo de la rosa es una prueba que estos de derecha son más de lo mismo todos x eso Parisi presidente!! 🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱,[],@luistoledo1933,2025-11-11T12:11:03Z,0
"Y qué tiene de raro que el diputado haya cuestionado las preguntas, si siempre hacen las mismas preguntas los zurditos? Además se van a tener que meter su debate de diciembre saben por dónde porque Kaisee gana en primera vuelta",[],@adamontoyavivan,2025-11-11T12:09:42Z,0
los de izquierda quieren matar al bebé por nacer y no al delincuente.,"['Te respondo solo porque eres un medio de desinformación, mejor informate de que tratan los proyectos, aunque de seguro lo hiciste y aun asi mientes con tal de impulsar candidatos retrógrados.', 'Ve en q países está aprobada la pena de muerte y si eso influye en la disminución de delitos xd 😅', 'los únicos que mataron bebes fue la dictadura fascista. La derecha en contra del aborto, pero cuando ese bebe crece si te he visto no me acuerdo.']",@nectorignaciohenriquezalva126,2025-11-11T12:09:38Z,25
5K🎉🎉🎉🎉🎉,['4K *'],@Wilden-y8d,2025-11-11T11:59:45Z,2
GRATIS TODOS GRTIS,[],@loli_popi-q2g,2025-11-11T11:59:16Z,0
"30:03 como se le ocurre decir que el narco es un negocio lucrativo así nomás? En que cabeza se le ocurre tamaña barbaridad? Un negocio no puede existir si se cimienta sobre la base de perjudicar la salud e inclusive atentar contra la vida de las personas. El problema de la drogadicción en Chile es un problema de salud de dimensiones de pandemia, y le sigue la obesidad. Ningún candidato hace mención al problema de salud que representa. Basta ver el pobre desempeño de los estudiantes en las últimas PAES, y eventualmente el mediocre desempeño como estudiantes universitarios. Es un problema que inclusive afecta la productividad en la industria. Mal ahí señora periodista.",[],@ClasesDG,2025-11-11T11:58:44Z,5
Y dale con el secreto bancario....levanten la caga pa que dejemos de webiar y avancemos..,[],@mauriciotrivino2593,2025-11-11T11:58:39Z,0
"CUANDO LOS TEMPLOS SE LLENAN Y LOS CORAZONES ESTÁN VACIOS

Había una vez un pueblo que decía amar a Dios.
Llenaban los templos, alzaban las manos y cantaban con fuerza: “Amén”.
Pero cuando un niño lloraba en la calle, nadie se agachaba a preguntarle por qué.
Cuando un inmigrante tocaba su puerta, respondían con miedo: “Es peligroso”.
Y cuando el pobre pedía justicia, lo llamaban revoltoso.

Entonces habló el Buda, con la voz serena de quien ha visto nacer y morir los mundos:

“El que predica amor pero siembra miedo, está dormido en el sueño del ego.
No hay iluminación en quien repite palabras sagradas mientras alimenta el odio en su mente.”

Luego se acercó Jesús, el del corazón ardiente, el que no se arrodilló ante reyes ni templos.

Y dijo con voz que corta el alma:
“Vendrán a mí y dirán: Señor, Señor, ¿no profetizamos en tu nombre? ¿No dimos limosnas, no participamos en campañas?
Pero yo les diré: no los conozco.
Porque tuve hambre y no me diste de comer.
Tuve miedo, y me llamaste delincuente.
Fui extranjero, y me arrojaste lejos de tu tierra.”

Lao Tsé observó el silencio.

Y en ese silencio habló la sabiduría:
“Cuando el poder se disfraza de virtud, la virtud se oculta entre los humildes.
Los sabios gobiernan con compasión, no con armas ni discursos.”

María Magdalena lloró en silencio.

Sus lágrimas eran las del pueblo, las del niño, la madre, el anciano.
Y dijo con voz temblorosa pero clara:
“El amor no se mide en monedas ni en aplausos.
Se mide en cómo miras a quien nada puede darte.
En cómo escuchas al que piensa distinto.
En cómo tratas al que el mundo llama enemigo.”

Entonces, un monje contemporáneo, testigo de este siglo confuso, miró a las multitudes y habló con tristeza y esperanza:
“Los falsos pastores ya no visten túnicas, visten trajes y usan micrófonos.
Han hecho del Evangelio una empresa y del miedo una herramienta.
No enseñan a amar, enseñan a obedecer sin pensar.
Pero el verdadero amor, el de Cristo, el del Buda, el del Ser, nace cuando cae la máscara del fanatismo y florece la conciencia.”

Y así, la voz del Espíritu se alzó sobre todos ellos:
“Despierta, pueblo de la fe.
No sigas a quien grita más fuerte, sino a quien escucha en silencio.
No repitas lo que no comprendes.
El amor no tiene color político, ni frontera, ni templo.

Si de verdad crees en Dios, búscalo en el rostro del que sufre.
Si dices amar a Jesús, míralo en los ojos del inmigrante, del niño pobre, del mapuche herido, del preso olvidado.

Porque el Reino no está en el cielo, sino en la conciencia despierta.
Y el día en que el hombre deje de usar el nombre de Dios para justificar su odio,
ese día, por fin, Dios habitará entre nosotros.”",[],@danielmaure4268,2025-11-11T11:55:31Z,0
"Algo esta sucediendo con Kast, se ve lento y poco preciso en ciertas materias.",[],@juanparedes7243,2025-11-11T11:53:25Z,2
"Nadie en su sano juicio puede no estar a favor de la muerte de pedófilos, violadores y asesinos. Yo lo extendería a grandes narcotraficantes.",[],@RichiHdlr,2025-11-11T11:53:22Z,2
32:39,[],@danielzenenmoralessepulved6622,2025-11-11T11:50:40Z,0
Parisi presidente 🇨🇱,[],@charlisleiva387,2025-11-11T11:49:40Z,4
ajajaja al mega se le nota a km que le hacen polvo a parisi,[],@SebastianCampos-b2m,2025-11-11T11:48:50Z,0
"El tata Artés más extraviado que nunca, y ahí le van pisando los talones Harold MN y MEO.",[],@ClasesDG,2025-11-11T11:48:27Z,1
Que manera de hablar tonteras el Ominami.,[],@alefarias8845,2025-11-11T11:46:55Z,0
Que paja escuchar a Artes,[],@radamantis0119,2025-11-11T11:46:03Z,0
"Que aburrido mirando 50 años para atras, asi no se avanza, mirando al futuro aprendiendo de los errores con vision y fuerza inquebrantable se crece! miren sus vidas de que sirve mirar heridas del pasado! mejor optimismo y alegria! Voy por Kai✨Ser 🌻",[],@terapeuta_margaretcaico,2025-11-11T11:45:45Z,0
Hablando la che copete 😂 tan mentirosa,[],@tamaramunoz6221,2025-11-11T11:44:32Z,0
Kaiser gana en Iquique,['Parisi va a ganar en el norte y NO el gordito con cuarto medio ¡¡¡'],@ivanaraya3085,2025-11-11T11:44:18Z,10
K A I S E R presidente⭐ Y no hay tiempo para más!!!,[],@FrancineDianne-j7o,2025-11-11T11:44:06Z,24
Excelente KAST como siempre 🇨🇱❤,[],@Crece387,2025-11-11T11:42:49Z,4
1:10:16 que debate estaba escuchando ese weon?,[],@brokaboty,2025-11-11T11:42:28Z,0
Yo voto Kaiser desde Finlandia,"['No es aceptable la indolencia de la Derecha Dura frente a todos los hechos ocurridos en un periodo de genocidio proporcionado por la dictadura militar, literalmente quieren hacer como si nada hubiera pasado y ""cerrar la página"" podríamos decir que quemarla, como Pinochet quemó libros para que los Chilenos no se informarán y solo acatarán ordenes... Celebran todos los años recordando ""las glorias del ejército"" pero cuando les hablan de las atrocidades cometidas ""tenemos que cerrar la pagina"" cuanta incoherencia y brutal indolencia tenemos que aceptar de este tipo de ""candidatos""?']",@rominabrionespuhtila3842,2025-11-11T11:41:29Z,14
"Los que sacan el tema de la dictadura todo el rato son los periodistas, hacer puras preguntas weonas que no es el tema que le importa a los Chilenos. Deberian despedirlos y cambiarlo por personas mas profesionales... dejan mucho que desear",[],@mr_criticon_n_1,2025-11-11T11:39:19Z,0
Subir el sueldo es populismo. Lo discuto con quien sea,"['Explayese', '\u200b@mireyacaceresmorales601 Mientras mas alto el sueldo, mas dificil contratar, menos trabajo, mas inflación debido a mayor circulación de dinero y por lo tanto precios más caros y tus ahorros valen cada vez menos. \nLa clave no es hacer que el sueldo sea más alto, sino que aumentar la competencia y disminuir los niveles de inflación.', '@mireyacaceresmorales601 no se puede subir el sueldo con una ley, es estupido, si fuera asi, pongan una ley 3 millones para cada uno.... nadie va a contratar, porque es una estupidez`, una empresa no contrata a un tipo que le sale mas plata el sueldo, que lo que aporta a la empresa, las empresas se hacen para ganar plata, no para perder', 'tambien mucha gente que a lo mejor trabaja 2 o 3 horas a la semana, en un trabajo de 1 o 2 dias, queda fuera de la ley, porque como no da para un sueldo minimo, entonces se le tiene que pagar de manera informal, y esta sujeto a estafas y cosas asi, de verdad la gente que piensa que con una ley, puedes subir el sueldo, es como decir sacamos una ley, y ya deja de llover, es gente que no se que tiene en la cabeza', 'la unica forma de que suban de verdad los sueldos, es que el pais creezca y solo va a crecer si los Chilenos ahorran y ese ahorro se usa dentro del pais, como pasaba con las AFPs previo a la reforma de lagos, ya que las AFPs estaban obligadas a reinvertir los ahorros de los Chilenos, dentro del pais, y obtenian unas rentabilidades gigantes y ademas el pais tambien crecia mucho, luego de que Lagos Arruino las AFPs, para favorecer capitales extranjeros y les entrara NUESTRA PLATA, a sus empresas deficientes.., (Es decir, permitio que las AFPs, invirtieran fuera de Chile) el pais en pocos años dejo de crecer, crece en PIB, pero los sueldos estan estancados en 700 dolares, desde el 2010, osea 15 años sin crecer, por la reforma que hizo Lagos']",@Juan_Ramirez_Z,2025-11-11T11:37:50Z,16
Kast  repitiendo como robot no dijo nada en toda la noche,[],@c.e871,2025-11-11T11:37:34Z,0
Brillante johannes kaiser ❤🇨🇱,[],@santtos8352,2025-11-11T11:37:04Z,12
El programa número 1 de la televisión humorística,[],@BudaVortex,2025-11-11T11:36:13Z,6
"me doy cuenta que tvn trata de no dar mucho la palabra a Kaiser, aunque levante la mano, se hacen los lesos para que no hable","['Pero si habla tantas tonteras', 'La casta tiene miedo, amigo', 'No importa, habla y arrasa 4k']",@pelikanluis,2025-11-11T11:34:08Z,8
Jaraneta quiere arreglar lo que arruinaron ellos mismos,"['Es un chiste, cierto? 😂😂 me refiero a lo que ella dice 😂😂', '@Calisteniaenmicasa Siempre mienten, no te confundas no es broma, lo tienen claro y buscan desinformar con esa misma intención.. Lo llevan haciendo durante todo este periodo electoral, con bot, cuentas falsas que se toman los debates y spamean en todos los espacios posibles.', 'Claro le dicen ..pero son los comunistas  los que dividen la coalision.. ella responde.. a bueno... yo ya no soy comunista  despues  le dicen oye pero tu representas aun gobierno que lo ha hecho mal.. ha pero yo no tengo nada que ver con este gobierno... jajaja... como chiste de Cantinflas esta muy BUENO...', '@Calisteniaenmicasa noo es nada chiste   es para la risa cierto??..porque  un Candidato serio.. antes de  decir esa barbaridad.. piensa..  quisas al otro dia la gente no caiga.. pero ya alos pocos dias  todos se daran cuenta  y quedare  como una embustera.. y oportrunista...  entonces  mejor me ABSTENGO... PERO jEANETTE es la unica convencida  que  fue una JUGADA MUY INTELIGENTE... JAJAJA.. yA VERAS  COMO LA GENTE LA CASTIGARA  EN EL VOTO.. LLegara a 2 vuelta ?  si,, pero No le alcanzara...porque  saldra 2 nda ahora  y con no mas de un 24 % delas preferencias.. con eso esta perdida para la segunda vez... los errores  cuestan caro en Politica..y sobre todo cuando es por traicion']",@silver-mb7tc,2025-11-11T11:33:36Z,73
No puedo creer la cantidad de gente weona que vota kaiser,[],@davidmunoz5521,2025-11-11T11:30:42Z,1
Artes esta de patio😂,['No más que Kaiser.'],@tamaramunoz6221,2025-11-11T11:30:36Z,78
Hablaron de ludopatía y el marketing que tiene y automáticamente me apareció publicidad de juegos online y de casino😂,"['Preguntaron si cerrarían TVN a un candidato y se pego la señal del canal🤣🤣', 'Y no es chiste']",@GaritaKallpa,2025-11-11T11:27:43Z,4
Parisi 🎉🎉,[],@edu1benavides,2025-11-11T11:24:07Z,4
"Cuanto miente Kaiser, no tiene idea de nada el papito corazón.","['Averigua, no es papito corazon']",@RafaelaDiaz-k9o,2025-11-11T11:19:04Z,0
desde Australia voto kaiser.,"['Un CNI camuflado en Oz', 'wena!!!!!, serás de los primeros en votar', 'Desde eeuu voto jara ✌️', 'Convence a los zurdos compatriotas en país capitalista de hacer lo mismo', 'Parisi, Kaiser es un retroceso']",@victorortiz7463,2025-11-11T11:18:21Z,68
"Kaiser , medidas concretas nada de sloganes!",[],@DiegoDiaz-ci8tx,2025-11-11T11:17:47Z,4
Parisi presidente 🇨🇱,[],@lilbvnn7,2025-11-11T11:13:28Z,4
4k,[],@jorgeulloa9550,2025-11-11T11:11:20Z,2
"NO SE, PERO PARISI TIENE ALGO QUE NO ME GUSTA  !!!!   DA COMO MALAS ENERGIAS  !!!!   NO ES TRANSPARENTE EN SU RELATO  !!!",['salió con chaleco antibalas en valparaiso y despues dijo que eso era una faja'],@elizabethsolovioff5946,2025-11-11T11:10:52Z,3
Jara presidente,[],@MauricioZunigaAraneda,2025-11-11T11:10:50Z,0
JARA DEMASIADO LAS MANOS  !!!,[],@elizabethsolovioff5946,2025-11-11T11:08:36Z,0
Artes vive en 1971  esta re cagao del mate,"['No es aceptable la indolencia de la Derecha Dura frente a todos los hechos ocurridos en un periodo de genocidio proporcionado por la dictadura militar, literalmente quieren hacer como si nada hubiera pasado y ""cerrar la página"" podríamos decir que quemarla, como Pinochet quemó libros para que los Chilenos no se informarán y solo acatarán ordenes... Celebran todos los años recordando ""las glorias del ejército"" pero cuando les hablan de las atrocidades cometidas ""tenemos que cerrar la pagina"" cuanta incoherencia y brutal indolencia tenemos que aceptar de este tipo de ""candidatos""?', '@Paolohx Pinochet fue un débil de mano muy blanda', 'Nikita Kruschev tiene posiciones más evolucionadas que Artés.', '@e.e.2282 Kruschev  también tenia mas cerebro y pelotas que Artes', '\u200b@Paolohx ya a nadie le interesa lo del 73, paso hace más de 50 años los que vivieron en ese periodo ya están muertos o seniles, preocúpate mejor de esta generación que se está llendo a las pailas que pinocho y y allende ya están bien muertos los dos']",@nicolasdiaz6823,2025-11-11T11:07:14Z,167
KAISER PRESIDENTE SIIIIII el mejor lo necesitamos,"['¿Es un chiste, supongo, no? un tipo que no fue capaz de terminar ninguna carrera ni la escuela militar y que el papá lo mandó a trabajar al extranjero , que solo tiene 4to medio y quiere ser presidente ? TOD@S los que quieren votar por candidatos así están locos ¡¡¡']",@deliabastias5243,2025-11-11T11:07:03Z,9
"Mi familia y yo, hoy ya nos decidimos por Kaiser, es lo que Chile necesita!!","['Pichón de hipopótamo  Kaiser ? Noooo están locos', 'Bien weona tu familia', 'Tienes que votar artes y podrás tirar Molotov jajaja', '@rodrigopinto6799 de izquierda se nota altiro, grosero']",@jdalosa,2025-11-11T11:06:49Z,62
"29:45 🤷🏻‍♂️ entonces MEO está llamando a votar por KAISER, ya que la reforma del poder  Judicial está en su programa de gobierno 🤷🏻‍♂️ 31:28 
💥💪🏼🇨🇱👍🏼GO GO KAISER 💪🏼🇨🇱👍🏼💥EL PATRIOTA 💪🏼🇨🇱👍🏼",[],@mauromanriquezvillegas680,2025-11-11T11:04:24Z,15
Ivan Nunez que wn mas nefasto,[],@javierallendes3247,2025-11-11T11:04:22Z,2
EXCELENTE KAİSER QUE PESQUE SUS PİLCHAS YA SE VAYA,[],@pielestextiles2449,2025-11-11T11:03:45Z,0
DIOS QUIERA NO HAYA SEGUNDA VUELTA. PARA NO LIDIAR CON PELOTUDECES.,[],@SandraPerez-wy2gk,2025-11-11T11:02:28Z,1
PDG Partido De los Giles,[],@FranciscoHernandez-no9uk,2025-11-11T11:01:51Z,0
Franco Aldo Parisi Fernández es el mejor 👍. Sin duda alguna,[],@sergiomirandasoto7715,2025-11-11T11:01:20Z,2
"Hagan preguntas inteligentes más que hacer que peleen que muestren sus ideas de temas de contingencia de interés para,la gente",[],@guiselavera2926,2025-11-11T11:01:03Z,0
"Kaiser!!, nuestro futuro presidente!!, ...",[],@edithelizabethvergaraorell8545,2025-11-11T10:59:03Z,3
ALGUNOS O DOS CANDİDATOS FUERON CUERDOS EL RESTO FANFARRONES,[],@pielestextiles2449,2025-11-11T10:58:09Z,0
"mi candidato actual es Kaiser, pero creo que todos los candidatos de derecha en este debate estuvieron bastante bien, Kast impecable hasta lo de Punta Peuco, le faltaron 🥎⚾️ para decir lo que piensa,

Jara ya fue, y MEO que chucha, todo el debate tratando de mentirosos al resto, ql penca pa debatir","['No es aceptable la indolencia de la Derecha Dura frente a todos los hechos ocurridos en un periodo de genocidio proporcionado por la dictadura militar, literalmente quieren hacer como si nada hubiera pasado y ""cerrar la página"" podríamos decir que quemarla, como Pinochet quemó libros para que los Chilenos no se informarán y solo acatarán ordenes... Celebran todos los años recordando ""las glorias del ejército"" pero cuando les hablan de las atrocidades cometidas ""tenemos que cerrar la pagina"" cuanta incoherencia y brutal indolencia tenemos que aceptar de este tipo de ""candidatos""?', 'Da risa que enserio quieras creerte tus mentiras... Si no fuiste capaz de ver las mentiras en especial de Kast y Kaiser, entonces deberías votar por Mayne-Nicholls... Él al menos habla de los problemas de salud mental de la población, eso si que te sirve.', '\u200b@Paolohx a quién chucha le importa, no debe ser ni el 0.1% de la población actual aquellos que tienen familiares directos desaparecidos, el resto de la gente sin preocupación sobre punta peuco, sin son criminales o no, ya están en sus últimos años, no me voy a preocupsr de ellos, de lo q sí me voy a preocupar es que no regrese el socialismo empobrecedor que provocó la distadura', '\u200b\u200b\u200b@Paolohx todos los candidatos mienten o exageran cosas (son políticos), pero MEO ya es creerse dueño de la verdad a un nivel que se ve ridículo \n\nHarold? fue el más imbécil del debate para mi, incongruente a más no poder\npromete más carabineros, pero sin bala, para qué chucha los quiere entonces, para salir a entregar dulces\n\npd: te recomiendo votar a Matthei porque Jara no va a salir ni en pedo']",@DrekfallGameplays,2025-11-11T10:56:54Z,18
"LE DAN CON LA DİCTADURA, ABURREN REALMENTE QUE BUSCAN? ME CARGAN","['buscan que no se olvide lo que un poder judicial puede hacerle a la población si cae en las manos equivocadas. Saber que las personas privilegiadas desde el nacimiento (kast, kaiser, matthei) estuvieron de acuerdo con el golpe de estado, apoyando la estadía de un dictador a costa del sufrimiento de otros millones solo porque dentro de sus privilegios les funcionaba, ya es suficiente información para saber por quién votar.']",@pielestextiles2449,2025-11-11T10:55:47Z,6
Ojalá Artés le gane en votos a MEO xddddd,[],@XxblasmatexX,2025-11-11T10:54:43Z,0
Ovejas 😂 🐑🐑🐑🐑🐑🐑🐑,[],@TranquiloCamilo,2025-11-11T10:53:18Z,0
IGUAL QUE LUNÁTICO DE MILEI. CRECIMIENTO CON Y SIN DINERO,[],@SandraPerez-wy2gk,2025-11-11T10:52:34Z,1
Los bots inundando de comentarios descaradamente. Ya paren de tener tanta perso,"['Literal, lleno de bots de kaiser', 'Aca en Iquique no hay bots']",@frans3126,2025-11-11T10:51:40Z,1
Gobierno militar dijo el otro,[],@rol4243,2025-11-11T10:50:36Z,0
QUE FANFARRÓN ES OMİNAMİ,[],@pielestextiles2449,2025-11-11T10:49:39Z,0
KAİSER SİNCERİDAD Y HONESTİDAD,[],@pielestextiles2449,2025-11-11T10:48:08Z,1
Pero que evidentes y cuántas los bot penca del kakas😂😂,[],@emilioenespañol,2025-11-11T10:47:13Z,0
"Kaiser es el candidato mejor preparado, más patriota, sensato y consecuente.
Kaiser será el próximo presidente de Chile.",[],@cristianeduardo131,2025-11-11T10:46:57Z,10
KAST PRESIDENTE 🇨🇱🇨🇱🇨🇱🇨🇱💟🇨🇱🇨🇱🇨🇱POR CHILE POR TI!,[],@isispluton,2025-11-11T10:46:56Z,2
4k👏👏👏👏👏👏,[],@anazuniga7973,2025-11-11T10:46:54Z,3
CARA DURA. RECIBIÓ AL MAFIOSO DE MACRI.,[],@SandraPerez-wy2gk,2025-11-11T10:46:38Z,0
"Kaiser es el cacho de su familia y nunca ha trabajado más de 2 años en el mismo trabajo, si sale ese fascista como presidente, quiere decir que por segunda vez el país votará por un personaje sin estudios y sin experiencia política.",[],@victorbascunandonoso8416,2025-11-11T10:45:34Z,1
Jara❤,[],@giovanniriquelme916,2025-11-11T10:45:22Z,3
"Kaiser repitió como loro y los números no le dan, kast no contesto ninguna pregunta, jara todavía le pesa el partido comunista, evelyn cree que puede, pero depende de otros partidos, ominami desenmascarando a los políticos, parisi pésimo. Artes utópico. Espero que tengamos país en 4 meses más.",[],@victorbascunandonoso8416,2025-11-11T10:43:42Z,0
Porque Matthei dijo que cumplio 85 si cumplio 72,[],@Felizpe799,2025-11-11T10:42:29Z,3
"Qué penoso Kast! Sólo ataca y habla como un papa castigador, anticuado, arrogante, resentido y estricto. Fuera de tiempo y lugar. Lo mismo Matthei.",[],@nataliaperezgonzalez6235,2025-11-11T10:42:08Z,1
Káiser presidente!!!!,[],@felipesepulveda1489,2025-11-11T10:40:22Z,6
Jeannette Jara presidenta!,[],@Un_Random_Demasiado_Random,2025-11-11T10:40:09Z,3
"OE LOS QLOS MENTIROSOS DIOS MÍO, DETENGANLOS, CÓMO SE PUEDE PERMITIR ESTA WEAAA",[],@joserijose,2025-11-11T10:36:34Z,0
JARA PRESIDENTE,[],@pirilemat1545,2025-11-11T10:35:39Z,2
"Que bien se habla en los debates, el camino se demuestra andando, la ultraderecha y derecha jamás, jamás, beneficiará al pobre, si no al tiempo, los Kaisianos, que disfruten de su candidato cuando les dé duro😵😵😵","['Kaiser presidente 🇨🇱🍀 lo apoyamos 💯  Carabineros, Pinochet y la ultraderecha ❤❤❤❤']",@adrymz.6187,2025-11-11T10:30:30Z,1
Jara critica a kast que no responde y paso siguiente hace lo mismo con la pregunta de káiser 😂,"['Y hay gente que anda haciendo videos que apoyan a la jara hablando sobre votar informado xd', 'La señora más chanta que he visto junto con Vallejo', '@EsbankesliGaming hay otros que creen estar informados y votan por Kast o Kaiser xd', 'yo voto jara porque jamás querría a un facho negacionista en el poder, menos a kaiser que es conspiranoico y quiere sacarnos de todos los tratados internacionales, pero tienes razón, odié que jara hiciera exactamente lo que criticó, un minuto después. Creo que es importante ser capaces de criticar a nuestro candidato también. Si la realidad, es que igual son todos un asco.', '@270HOMES Kast y Kaiser son la desinformacion hecha persona.']",@Interesantes91,2025-11-11T10:28:17Z,151
Cuando Artés habló de nacionalizar los fondos de pensiones debió haberse abierto una compuerta en el suelo y al averno 😂,['Lo malo es que el vejete es tan inútil que ni votos le quita a Jara'],@darymartinez3921,2025-11-11T10:26:57Z,4
LEVANTAR  SECRETO BUSCAR  .URGENTE.,[],@SandraPerez-wy2gk,2025-11-11T10:26:53Z,0
"Parisi, 1 pa los vios",[],@mykjazzmuytarde,2025-11-11T10:26:50Z,4
"A mi parecer este debate se la llevo
1ro: kaiser con buenos fundamentos pero se me cayo bajo con el tema de eliminar la indemnización por años de trabajo(empiezo a cuestionar el boto hacia el)

2do: kast apagado pero almenos firme con lo que quiere hacer e implementar

3ro matthei estuvo mas coherente que las veces anteriores que parecia ridicula.

-jara como siempre queriendo subir todo sin saber como, comprandose a la gente igual que la vieja bachelet con bonos jajaja

- financiar, obviamente sacarle a los mas que trabajan.

-eduardo artes sin fundamentos y puro relleno.

-harold lo mismo que eduardo artes.

-ominami el payaso que cuestiona todo y no sabe nada, solo esta por los votos y ganar plata.

-parisi como siempre populista y quiere comprarse a la gente con cosas que ni el puede hacer.",[],@MarceloMendoza-di2os,2025-11-11T10:26:36Z,3
404 mensajes y casi todos con kaiser con esto se supone que jara no pasara a segunda vuelta..como dicen las supustas encuestas 😅,"['Botsss', 'Pura mentira masiva de cuentas creadas para darse like, spamear apoyo al candidato sin importar los indolente que puedan ser sus dichos y de paso desinformar a la gente que lee haciéndoles ver ""mira cuánto apoyo tiene los comentarios a esos candidatos"" o eso lo que esperan😂😂 son repugnantes🤮🤮', 'Son bots cumpa...', 'los de izquierda diciendo que el 90% de los comentarios son bots de Kaiser XD. de cualquier forma si fueran bots de kaiser, son bots que tambien votan', '\u200b@Perrypetno soy de izquierda y si tu indicador es que los que posteamos acá representamos al universo real de votantes, muestra el estudio, dile al Kaiser que lo haga, o al Espinoza mejor dicho...XD.']",@luisacuna3384,2025-11-11T10:25:07Z,15
LAS RESPUESTAS DE KAİSER SON TODAS COHERENTES,[],@pielestextiles2449,2025-11-11T10:24:27Z,0
"Parisi y Pdg en el parlamento, voto 1 voto inteligente",[],@JoséLeal-p3w,2025-11-11T10:12:19Z,3
