user_id,text,timestamp,likes,replies
@embarcadora,Kaiser dejate de llamar gobierno militar a la dictadura,2025-11-12T15:00:28Z,5,1
@embarcadora,Kast le saca el poto a la jeringa y no dice niuna wea,2025-11-12T14:56:26Z,3,0
@Alberto-i1o1k,"DA BASTANTE PENA EL BAJO NIVEL DEL DEBATE..,, esta mal Confeccionado.. a veces  habia 20 segundos.. para contestar .. que se puede  decir  ahi..''? Solo frases hechas o para salir del paso....pero hize una lista...con las CARACTERISTICAS  DE CADA  UNO Las que mas resaltan porsupuesto.. es solo mi Opinion quede claro.. es todo subjetivo.. pero ahi les va... 
1,-JEANETTE JARA...Muy poca trayectoria .. hace 2 años casi no se conocia..INCOHERENTE...  es la primera y gran caracteristica..que la resalta..Aprobo la ley que salvo alas Isapres y condeno alos usuarios a aumentos de tarifas y la premio con otorgarle un credito bien BLANDO..DE DEVOLUCION DONDE LOS CHILENOS SOLO RECIBIRAN CHAUCHAS...Despues  reniega  de su Propio Partido.. de sus raices.. reniega del Gobierno que la vio nacer Politicamente.. osea CERO CAMISETA... Eso denota otro gran defecto
Oportuismo.. a todo evento..  creo entonces que votar por la Incoherencia y el oportunismo es dispararse en los pies..  NO HAY NINGUNA GARANTIA de cuales  son sus intenciones y forma de gobernar creo que es demasiado imprevisible y cambiante.. ALUGAR...2.-JOSE ANTONIO KAST. Nunca he sido de derecha..  pero es evidente que el hombre ha aprendido de la primera vez que postulo.. ha sido menos confrontacional.. y su ideologia.. la conocemos todos..mas seguridad menos corrupcion  achicar el estado.. y etc etc.. pero en su ADN.. creo que es el mismo candidato.. sin grandes  cambios u si gana  volvera  su verdadera cara  .. que es sin duda  el mas derechista de los 3..candidatos de su tendencia....( kaiser podria ponerlo en riesgo  y creo que es mejor opcion que Kast ) los demas   se los debo porque ya escribi mucho.. y ademas son muy seguramente estos 2 los que pasaran  a segunda vuelta.. de cualquier  forma-- la moraleja o rasonamiento sigue siendo el mismo de hace 4 años .. votar por el mal menor..COSA BASTANTE DESALENTADORA.",2025-11-12T14:49:40Z,0,0
@user-mk3hp4hk4k,No voten por comunistas eso nunca a funcionado no le crean a la comunista va ser otro boric más,2025-11-12T14:43:58Z,0,0
@juanvelasquez7525,Franco Parisi presidente vamos con todo yupiii,2025-11-12T14:34:47Z,0,0
@YmoralesC,"Por favor que los organizadores verifiquen la veracidad si la candidata Jara, estuvo con audífonos, lo cual no debiese ser por respeto a los demás. Si el hecho fue así, debiese publicarse en los medios. Qué acto tan deshonesto. Todos tienen sus asesores, pero que en vivo se produzca ese tipo de situación es injusto para los demás. Con tal motivo que la candidata habló todo tan cuerdamente, sin improvisar como suele hacerlo.",2025-11-12T14:05:01Z,0,0
@blakares,"Artes al final dijo 🗣️: ""el número de detenidos desaparecidos es mayor, existen campesinos sin nombres, sin reconocer por nadie, y cuando voy a regiones a hablar con ellos me lo dicen."" 

Existe a lo menos 4 weas sin sentido en su relato, solamente en su discurso al menos 4, tomar en cuenta la realidad histórica suma a lo menos otros 3 puntos que hacen incoherente ese discurso.... Deberían excluir a gente así del debate y carrera por la presidencia.",2025-11-12T14:00:18Z,0,2
@Radeon89,"Es una contradicción evidente que figuras y partidos de derecha en Chile utilicen con frecuencia la bandera de los Derechos Humanos (DDHH) en su discurso, cuando su historial muestra un apoyo explícito o tácito a dos momentos clave donde esos mismos derechos fueron masivamente vulnerados con prueba contundentes.
Por un lado, existe un respaldo histórico al golpe militar de 1973 y a la dictadura que instauró, un régimen cuya característica fundamental fue la violación sistemática de los DDHH. Por otro lado, en tiempos recientes, apoyaron la gestión del estallido social de 2019, periodo durante el cual organismos nacionales e internacionales documentaron graves acciones represivas por parte de agentes del Estado.",2025-11-12T13:45:46Z,0,0
@sebastiancerdaavalos3834,"Normalmente la gente me persive como inteligente, me sorprende que al unico que intelectualmente admiro aqui lo ninguneen tanto. Aguante MEO. digan lo que quieran pero es el cerebro mas brillante de ahi... no me sorprende que sigan a ineptos, el espectro politico suele ser reflejo de la sociedad.",2025-11-12T13:44:30Z,0,0
@matiasalcapia910,"aguante profe franco parisi, el unico que te puede dar clases de como hacer las cosas:
Ingeniero Comercial de la Universidad de Chile.
Doctorado en Finanzas de la University of Georgia, Estados Unidos. 
Profesor en universidades de renombre internacional como Rice University, University of Alabama y Georgetown University.
Decano y Vicedecano en la Facultad de Economía y Negocios de la Universidad de Chile.
Decano IEDE, Escuela de Negocios Universidad Europea de Madrid, filial Universidad Andrés Bello.",2025-11-12T13:21:30Z,0,0
